5.904E+01	2.100E+02	9.760000E-01	4.43E-03
			
5.636E+01	2.200E+02	9.720000E-01	5.00E-03
5.391E+01	2.300E+02	9.680000E-01	5.53E-03
5.166E+01	2.400E+02	9.640000E-01	6.10E-03
4.959E+01	2.500E+02	9.600000E-01	6.70E-03
4.769E+01	2.600E+02	9.560000E-01	7.30E-03
4.592E+01	2.700E+02	9.520000E-01	7.85E-03
4.428E+01	2.800E+02	9.470000E-01	8.40E-03
4.275E+01	2.900E+02	9.420000E-01	9.00E-03
4.133E+01	3.000E+02	9.370000E-01	9.50E-03
4.000E+01	3.100E+02	9.300000E-01	1.00E-02
3.875E+01	3.200E+02	9.250000E-01	1.04E-02
3.757E+01	3.300E+02	9.180000E-01	1.00E-02
3.647E+01	3.400E+02	9.130000E-01	1.13E-02
3.542E+01	3.500E+02	9.060000E-01	1.17E-02
3.444E+01	3.600E+02	8.990000E-01	1.21E-02
3.351E+01	3.700E+02	8.930000E-01	1.24E-02
3.263E+01	3.800E+02	8.850000E-01	1.28E-02
3.179E+01	3.900E+02	8.770000E-01	1.32E-02
3.100E+01	4.000E+02	8.690000E-01	1.35E-02
3.024E+01	4.100E+02	8.600000E-01	1.38E-02
2.952E+01	4.200E+02	8.530000E-01	1.42E-02
2.883E+01	4.300E+02	8.430000E-01	1.47E-02
2.818E+01	4.400E+02	8.340000E-01	1.52E-02
2.755E+01	4.500E+02	8.240000E-01	1.58E-02
2.695E+01	4.600E+02	8.140000E-01	1.68E-02
2.638E+01	4.700E+02	8.030000E-01	1.78E-02
2.583E+01	4.800E+02	7.920000E-01	1.92E-02
2.530E+01	4.900E+02	7.780000E-01	2.05E-02
2.480E+01	5.000E+02	7.660000E-01	2.23E-02
2.431E+01	5.100E+02	7.520000E-01	2.43E-02
2.384E+01	5.200E+02	7.370000E-01	2.64E-02
2.339E+01	5.300E+02	7.220000E-01	2.92E-02
2.296E+01	5.400E+02	7.060000E-01	3.25E-02
2.254E+01	5.500E+02	6.910000E-01	3.65E-02
2.214E+01	5.600E+02	6.750000E-01	4.05E-02
2.175E+01	5.700E+02	6.590000E-01	4.55E-02
2.138E+01	5.800E+02	6.440000E-01	5.10E-02
2.101E+01	5.900E+02	6.270000E-01	5.80E-02
2.066E+01	6.000E+02	6.100000E-01	6.50E-02
2.033E+01	6.100E+02	5.900000E-01	7.40E-02
2.000E+01	6.200E+02	5.670000E-01	8.35E-02
1.968E+01	6.300E+02	5.490000E-01	9.30E-02
1.937E+01	6.400E+02	5.300000E-01	1.00E-01
1.907E+01	6.500E+02	5.130000E-01	1.13E-01
			
1.900E+01	6.526E-02	5.140E-01	1.630E-01
1.850E+01	6.702E-02	4.850E-01	1.890E-01
1.800E+01	6.888E-02	4.550E-01	2.190E-01
1.775E+01	6.985E-02	4.400E-01	2.370E-01
1.750E+01	7.085E-02	4.260E-01	2.550E-01
1.725E+01	7.187E-02	4.110E-01	2.750E-01
1.700E+01	7.293E-02	3.970E-01	2.960E-01
1.680E+01	7.380E-02	3.860E-01	3.140E-01
1.670E+01	7.424E-02	3.790E-01	3.230E-01
1.660E+01	7.469E-02	3.740E-01	3.330E-01
1.650E+01	7.514E-02	3.690E-01	3.420E-01
1.625E+01	7.630E-02	3.570E-01	3.670E-01
1.600E+01	7.749E-02	3.450E-01	3.940E-01
1.575E+01	7.872E-02	3.330E-01	4.210E-01
1.550E+01	7.999E-02	3.230E-01	4.500E-01
1.525E+01	8.130E-02	3.130E-01	4.790E-01
1.500E+01	8.266E-02	3.040E-01	5.100E-01
1.475E+01	8.406E-02	2.960E-01	5.410E-01
1.450E+01	8.551E-02	2.880E-01	5.730E-01
1.425E+01	8.700E-02	2.810E-01	6.070E-01
1.400E+01	8.856E-02	2.750E-01	6.410E-01
1.375E+01	9.017E-02	2.690E-01	6.770E-01
1.350E+01	9.184E-02	2.650E-01	7.140E-01
1.325E+01	9.357E-02	2.610E-01	7.520E-01
1.300E+01	9.537E-02	2.580E-01	7.920E-01
1.275E+01	9.724E-02	2.560E-01	8.330E-01
1.250E+01	9.919E-02	2.550E-01	8.750E-01
1.225E+01	1.012E-01	2.560E-01	9.180E-01
1.200E+01	1.033E-01	2.570E-01	9.630E-01
1.175E+01	1.055E-01	2.590E-01	1.010E+00
1.150E+01	1.078E-01	2.630E-01	1.060E+00
1.125E+01	1.102E-01	2.670E-01	1.110E+00
1.100E+01	1.127E-01	2.720E-01	1.160E+00
1.075E+01	1.153E-01	2.780E-01	1.210E+00
1.050E+01	1.181E-01	2.860E-01	1.260E+00
1.025E+01	1.210E-01	2.950E-01	1.320E+00
1.000E+01	1.240E-01	3.060E-01	1.380E+00
9.750E+00	1.272E-01	3.180E-01	1.450E+00
9.500E+00	1.305E-01	3.320E-01	1.510E+00
9.250E+00	1.340E-01	3.480E-01	1.580E+00
9.000E+00	1.378E-01	3.670E-01	1.660E+00
8.750E+00	1.417E-01	3.890E-01	1.730E+00
8.500E+00	1.459E-01	4.140E-01	1.820E+00
8.250E+00	1.503E-01	4.440E-01	1.900E+00
8.000E+00	1.550E-01	4.780E-01	2.000E+00
7.750E+00	1.600E-01	5.170E-01	2.100E+00
7.500E+00	1.653E-01	5.630E-01	2.210E+00
7.250E+00	1.710E-01	6.180E-01	2.320E+00
			
7.000E+00	1.771E-01	6.820E-01	2.450E+00
6.750E+00	1.837E-01	7.560E-01	2.580E+00
6.500E+00	1.907E-01	8.470E-01	2.730E+00
6.250E+00	1.984E-01	9.680E-01	2.890E+00
6.000E+00	2.066E-01	1.110E+00	3.050E+00
5.800E+00	2.138E-01	1.240E+00	3.180E+00
5.600E+00	2.214E-01	1.400E+00	3.330E+00
5.500E+00	2.254E-01	1.510E+00	3.400E+00
5.400E+00	2.296E-01	1.640E+00	3.440E+00
5.300E+00	2.339E-01	1.750E+00	3.420E+00
5.200E+00	2.384E-01	1.780E+00	3.360E+00
			
5.140E+00	2.412E-01	1.579E+00	3.389E+00
5.120E+00	2.422E-01	1.573E+00	3.408E+00
5.100E+00	2.431E-01	1.571E+00	3.429E+00
5.080E+00	2.441E-01	1.570E+00	3.451E+00
5.060E+00	2.450E-01	1.569E+00	3.477E+00
5.040E+00	2.460E-01	1.568E+00	3.504E+00
5.020E+00	2.470E-01	1.569E+00	3.533E+00
5.000E+00	2.480E-01	1.570E+00	3.565E+00
4.980E+00	2.490E-01	1.575E+00	3.598E+00
4.960E+00	2.500E-01	1.580E+00	3.632E+00
4.940E+00	2.510E-01	1.584E+00	3.670E+00
4.920E+00	2.520E-01	1.591E+00	3.709E+00
4.900E+00	2.530E-01	1.597E+00	3.749E+00
4.880E+00	2.541E-01	1.608E+00	3.789E+00
4.860E+00	2.551E-01	1.618E+00	3.835E+00
4.840E+00	2.562E-01	1.629E+00	3.880E+00
4.820E+00	2.572E-01	1.643E+00	3.928E+00
4.800E+00	2.583E-01	1.658E+00	3.979E+00
4.780E+00	2.594E-01	1.673E+00	4.031E+00
4.760E+00	2.605E-01	1.692E+00	4.088E+00
4.740E+00	2.616E-01	1.713E+00	4.149E+00
4.720E+00	2.627E-01	1.737E+00	4.211E+00
4.700E+00	2.638E-01	1.764E+00	4.278E+00
4.680E+00	2.649E-01	1.794E+00	4.350E+00
4.660E+00	2.661E-01	1.831E+00	4.426E+00
4.640E+00	2.672E-01	1.874E+00	4.506E+00
4.620E+00	2.684E-01	1.927E+00	4.590E+00
4.600E+00	2.695E-01	1.988E+00	4.678E+00
4.580E+00	2.707E-01	2.059E+00	4.764E+00
4.560E+00	2.719E-01	2.140E+00	4.849E+00
4.540E+00	2.731E-01	2.234E+00	4.933E+00
4.520E+00	2.743E-01	2.339E+00	5.011E+00
4.500E+00	2.755E-01	2.451E+00	5.082E+00
4.480E+00	2.768E-01	2.572E+00	5.148E+00
4.460E+00	2.780E-01	2.700E+00	5.206E+00
4.440E+00	2.792E-01	2.833E+00	5.257E+00
4.420E+00	2.805E-01	2.974E+00	5.304E+00
4.400E+00	2.818E-01	3.120E+00	5.344E+00
4.380E+00	2.831E-01	3.277E+00	5.381E+00
4.360E+00	2.844E-01	3.444E+00	5.414E+00
4.340E+00	2.857E-01	3.634E+00	5.435E+00
4.320E+00	2.870E-01	3.849E+00	5.439E+00
4.300E+00	2.883E-01	4.086E+00	5.395E+00
4.280E+00	2.897E-01	4.318E+00	5.301E+00
4.260E+00	2.910E-01	4.525E+00	5.158E+00
4.240E+00	2.924E-01	4.686E+00	4.989E+00
4.220E+00	2.938E-01	4.805E+00	4.812E+00
4.200E+00	2.952E-01	4.888E+00	4.639E+00
			
4.180E+00	2.966E-01	4.941E+00	4.480E+00
4.160E+00	2.980E-01	4.977E+00	4.335E+00
4.140E+00	2.995E-01	4.999E+00	4.204E+00
4.120E+00	3.009E-01	5.012E+00	4.086E+00
4.100E+00	3.024E-01	5.020E+00	3.979E+00
4.080E+00	3.039E-01	5.021E+00	3.885E+00
4.060E+00	3.054E-01	5.020E+00	3.798E+00
4.040E+00	3.069E-01	5.018E+00	3.720E+00
4.020E+00	3.084E-01	5.015E+00	3.650E+00
4.000E+00	3.100E-01	5.010E+00	3.587E+00
3.980E+00	3.115E-01	5.009E+00	3.529E+00
3.960E+00	3.131E-01	5.010E+00	3.477E+00
3.940E+00	3.147E-01	5.009E+00	3.429E+00
3.920E+00	3.163E-01	5.012E+00	3.386E+00
3.900E+00	3.179E-01	5.016E+00	3.346E+00
3.880E+00	3.195E-01	5.021E+00	3.310E+00
3.860E+00	3.212E-01	5.029E+00	3.275E+00
3.840E+00	3.229E-01	5.040E+00	3.242E+00
3.820E+00	3.246E-01	5.052E+00	3.211E+00
3.800E+00	3.263E-01	5.065E+00	3.182E+00
3.780E+00	3.280E-01	5.079E+00	3.154E+00
3.760E+00	3.297E-01	5.095E+00	3.128E+00
3.740E+00	3.315E-01	5.115E+00	3.103E+00
3.720E+00	3.333E-01	5.134E+00	3.079E+00
3.700E+00	3.351E-01	5.156E+00	3.058E+00
3.680E+00	3.369E-01	5.179E+00	3.039E+00
3.660E+00	3.388E-01	5.204E+00	3.021E+00
3.640E+00	3.406E-01	5.231E+00	3.007E+00
3.620E+00	3.425E-01	5.261E+00	2.995E+00
3.600E+00	3.444E-01	5.296E+00	2.987E+00
3.580E+00	3.463E-01	5.336E+00	2.983E+00
3.560E+00	3.483E-01	5.383E+00	2.984E+00
3.540E+00	3.502E-01	5.442E+00	2.989E+00
3.520E+00	3.522E-01	5.515E+00	2.999E+00
3.500E+00	3.542E-01	5.610E+00	3.014E+00
3.480E+00	3.563E-01	5.733E+00	3.026E+00
3.460E+00	3.583E-01	5.894E+00	3.023E+00
3.440E+00	3.604E-01	6.089E+00	2.982E+00
3.420E+00	3.625E-01	6.308E+00	2.881E+00
3.400E+00	3.647E-01	6.522E+00	2.705E+00
3.380E+00	3.668E-01	6.695E+00	2.456E+00
3.360E+00	3.690E-01	6.796E+00	2.169E+00
3.340E+00	3.712E-01	6.829E+00	1.870E+00
3.320E+00	3.734E-01	6.799E+00	1.577E+00
3.300E+00	3.757E-01	6.709E+00	1.321E+00
3.280E+00	3.780E-01	6.585E+00	1.110E+00
3.260E+00	3.803E-01	6.452E+00	9.450E-01
			
3.240E+00	3.827E-01	6.316E+00	8.150E-01
3.220E+00	3.850E-01	6.185E+00	7.140E-01
3.200E+00	3.875E-01	6.062E+00	6.300E-01
3.180E+00	3.899E-01	5.948E+00	5.610E-01
3.160E+00	3.924E-01	5.842E+00	5.050E-01
3.140E+00	3.949E-01	5.744E+00	4.560E-01
3.120E+00	3.974E-01	5.654E+00	4.160E-01
3.100E+00	4.000E-01	5.570E+00	3.870E-01
3.080E+00	4.025E-01	5.493E+00	3.550E-01
3.060E+00	4.052E-01	5.420E+00	3.290E-01
3.040E+00	4.078E-01	5.349E+00	3.130E-01
3.020E+00	4.105E-01	5.284E+00	2.910E-01
3.000E+00	4.133E-01	5.222E+00	2.690E-01
2.980E+00	4.161E-01	5.164E+00	2.550E-01
2.960E+00	4.189E-01	5.109E+00	2.440E-01
2.940E+00	4.217E-01	5.058E+00	2.280E-01
2.920E+00	4.246E-01	5.009E+00	2.110E-01
2.900E+00	4.275E-01	4.961E+00	2.030E-01
2.880E+00	4.305E-01	4.916E+00	1.940E-01
2.860E+00	4.335E-01	4.872E+00	1.850E-01
2.840E+00	4.366E-01	4.831E+00	1.850E-01
2.820E+00	4.397E-01	4.791E+00	1.700E-01
2.800E+00	4.428E-01	4.753E+00	1.630E-01
2.780E+00	4.460E-01	4.718E+00	1.490E-01
2.760E+00	4.492E-01	4.682E+00	1.490E-01
2.740E+00	4.525E-01	4.648E+00	1.330E-01
2.720E+00	4.558E-01	4.615E+00	1.310E-01
2.700E+00	4.592E-01	4.583E+00	1.300E-01
2.680E+00	4.626E-01	4.553E+00	1.310E-01
2.660E+00	4.661E-01	4.522E+00	1.340E-01
2.640E+00	4.696E-01	4.495E+00	1.200E-01
2.620E+00	4.732E-01	4.466E+00	1.200E-01
2.600E+00	4.769E-01	4.442E+00	9.000E-02
2.580E+00	4.806E-01	4.416E+00	9.400E-02
2.560E+00	4.843E-01	4.391E+00	8.300E-02
2.540E+00	4.881E-01	4.367E+00	7.900E-02
2.520E+00	4.920E-01	4.343E+00	7.700E-02
2.500E+00	4.959E-01	4.320E+00	7.300E-02
2.480E+00	4.999E-01	4.298E+00	7.300E-02
2.460E+00	5.040E-01	4.277E+00	6.600E-02
2.440E+00	5.081E-01	4.255E+00	7.200E-02
2.420E+00	5.123E-01	4.235E+00	6.000E-02
2.400E+00	5.166E-01	4.215E+00	6.000E-02
2.380E+00	5.209E-01	4.196E+00	5.600E-02
